,opportunity id,annee_cir,siren
24062,0060X00000hOuBa,2019.0,331036228
28943,0060X00000mdj5z,2020.0,331036228
12581,0060O00000pkht8,2016.0,499546760
19919,0060O00000ssvHl,2018.0,499546760
26994,0060X00000aeIXx,2019.0,499546760
25182,0060X00000ivCme,2019.0,412028078
20906,0060X00000eCiE4,2018.0,453735797
27043,0060X00000hP7Em,2019.0,453735797
31506,0060X00000mdjL6,2020.0,453735797
7247,0062000000X75n5,2014.0,378097810
23224,0060O00000ujzgr,2018.0,504994609
8129,0062000000W6H9X,2014.0,538981580
30292,0066700000o0r5h,2020.0,480825652
16305,0060O00000rba86,2017.0,401910716
5874,0062000000PQrk6,2013.0,480315399
6815,0062000000W5FXA,2014.0,480315399
10995,0062000000W64Zc,2015.0,480315399
12663,0062000000jnZ1s,2016.0,480315399
4258,0062000000O3Qvg,2013.0,523726560
13974,0062000000ldWxq,2016.0,523726560
15574,0060O00000nR9I2,2017.0,523726560
21259,0060O00000uhehl,2018.0,320889744
5021,0062000000Si5oE,2013.0,410309876
5196,0062000000N3eyl,2013.0,350129557
6428,0062000000N3hLt,2014.0,350129557
10997,0062000000WXvop,2015.0,350129557
12358,0062000000WXvzD,2016.0,350129557
17454,0060O00000nXNqu,2017.0,350129557
19610,0060O00000stPIm,2018.0,350129557
25939,0060X00000cStv1,2019.0,350129557
30492,0060X00000mVCv9,2020.0,350129557
23527,0060O00000teY6h,2018.0,511376691
9461,0062000000guHOB,2015.0,531831246
15575,0060O00000nXIls,2017.0,531831246
19132,0060O00000nWniP,2017.0,801877887
5078,0062000000O2mtM,2013.0,449990464
6250,0062000000O2msK,2014.0,449990464
21214,0060O00000vtSZh,2018.0,528036817
33459,0066700000pISXl,2021.0,528036817
5090,0062000000RjiO6,2013.0,525072047
13895,0062000000hvsaS,2016.0,525072047
19371,0060O00000vucrE,2018.0,525072047
26067,0060X00000eC9PD,2019.0,525072047
4233,0062000000W68OK,2013.0,519311054
9439,0062000000gvj1K,2015.0,519311054
15542,0060O00000lo5U3,2017.0,519311054
22259,0060O00000nEYFk,2018.0,519311054
6356,0062000000XiRUl,2014.0,489721704
10943,0062000000f6za4,2015.0,489721704
5778,0062000000UdLDX,2013.0,337661557
10737,0062000000hPYJT,2015.0,337661557
8961,0062000000aqDjQ,2014.0,389338583
9748,0062000000arEpX,2015.0,389338583
13972,0062000000jzZBZ,2016.0,389338583
16101,0060O00000nXOxc,2017.0,389338583
22302,0060O00000stOZI,2018.0,389338583
24845,0060X00000cRhOc,2019.0,389338583
31184,0060X00000mdj01,2020.0,389338583
4263,0062000000Xj34F,2013.0,441604329
5074,0062000000VIArE,2013.0,417689114
6561,0062000000dvHi4,2014.0,417689114
10501,0062000000gZwKv,2015.0,417689114
12456,0062000000gZwLU,2016.0,417689114
17407,0062000000gZwM8,2017.0,417689114
21741,0060O00000stPCT,2018.0,417689114
24313,0060X00000cSswi,2019.0,417689114
32754,0060X00000mdezr,2020.0,417689114
30000,0060X00000mfLVC,2020.0,450046180
8294,0062000000bQyin,2014.0,378595383
5749,0062000000KjUKB,2013.0,502437122
7509,0062000000dHdyh,2014.0,505371757
11831,0062000000dvlcb,2015.0,505371757
13254,0062000000dvlg2,2016.0,505371757
18373,0060O00000nXNqg,2017.0,505371757
25652,0060X00000e6NMU,2019.0,451588834
13691,0062000000hwIff,2016.0,450944749
24947,0060X00000hQCjL,2019.0,487877771
28959,0066700000qEkr0,2020.0,491142725
24326,0060X00000ivjEA,2019.0,501506125
29991,0066700000papS1,2020.0,538927120
30027,0066700000nMTcS,2020.0,434602488
391,0066700000rKrEK,2021.0,524322476
4120,0062000000Pvr3z,2013.0,524322476
25349,0060X00000aMZSw,2019.0,389797010
33080,0066700000pKh8Y,2021.0,389797010
27534,0060X00000cQMfa,2019.0,822038311
11333,0062000000gtKkr,2015.0,444866511
14432,0060O00000nWNLX,2016.0,344861448
29682,0066700000oPu5Z,2020.0,344861448
4757,0062000000VI0PD,2013.0,423722131
9071,0062000000VI0Q8,2014.0,423722131
10252,0062000000VI0Sm,2015.0,423722131
14212,0060O00000mruCx,2016.0,423722131
16755,0060O00000nXOvo,2017.0,423722131
23248,0060O00000stNnc,2018.0,423722131
25457,0060X00000cSsqF,2019.0,423722131
31784,0060X00000mdeeB,2020.0,423722131
19538,0060O00000ujzEh,2018.0,440787257
32983,0066700000qmfsa,2021.0,440787257
4057,0062000000MNpWO,2013.0,521362822
5244,0062000000arITO,2013.0,428812572
28354,0060X00000e3vsL,2019.0,478925951
9331,0062000000iUzOY,2015.0,350142691
6778,0062000000bSftk,2014.0,420833246
15827,0060O00000nWl4r,2017.0,420833246
7778,0062000000bRY2K,2014.0,538206509
9422,0062000000cPiiq,2015.0,538206509
14574,0062000000cPio0,2016.0,538206509
15414,0060O00000nXEWr,2017.0,538206509
5731,0062000000KkgeK,2013.0,318606324
6469,0062000000arUlk,2014.0,514686716
22755,0060O00000rB5A7,2018.0,452303837
25171,0060X00000cRhYH,2019.0,452303837
11641,0062000000hvtsM,2015.0,528686306
13235,0062000000hw8mY,2016.0,528686306
18368,0060O00000nXNjW,2017.0,528686306
21101,0060O00000teAFj,2018.0,528686306
28307,0060X00000cStRk,2019.0,528686306
30345,0060X00000mVCtt,2020.0,528686306
19006,0060O00000nRcms,2017.0,408685162
21487,0060O00000tc0T0,2018.0,408685162
7765,0062000000hvzsY,2014.0,525399523
8031,0062000000bTCrG,2014.0,491041083
22187,0060O00000vtqmH,2018.0,331376277
8038,0062000000VGqdb,2014.0,399710011
10721,0062000000f7gU9,2015.0,399710011
14651,0062000000itcM4,2016.0,399710011
16310,0060O00000plQST,2017.0,492419650
7449,0062000000apQCA,2014.0,450345954
4936,0062000000Tc22t,2013.0,404445041
6393,0062000000ZNLmx,2014.0,404445041
10351,0062000000f79Jh,2015.0,404445041
12300,0060O00000loLyT,2016.0,404445041
17245,0060O00000nXP2k,2017.0,404445041
21579,0060O00000stNof,2018.0,404445041
24151,0060X00000cRhL9,2019.0,404445041
32724,0060X00000mdiRS,2020.0,404445041
8599,0062000000edsq8,2014.0,353771801
15207,0060O00000mGjrl,2016.0,353771801
23485,0060O00000vu7Au,2018.0,353771801
31873,0060X00000jaIQG,2020.0,353771801
8373,0062000000bPFjw,2014.0,492796362
14974,0062000000gtLLR,2016.0,492796362
17648,0060O00000nX8mV,2017.0,438842924
19925,0060O00000wi2ql,2018.0,438842924
13224,0060O00000msXrS,2016.0,504689373
22659,0060O00000sBUoJ,2018.0,504689373
25099,0060X00000cRhOM,2019.0,504689373
32887,0060X00000mVEKb,2020.0,504689373
9284,0062000000hwBCj,2015.0,529823387
13808,0062000000hwBE5,2016.0,529823387
15300,0060O00000nXNkp,2017.0,529823387
21650,0060O00000uhNaM,2018.0,529823387
24069,0060X00000cStU0,2019.0,529823387
31173,0060X00000mVDV5,2020.0,529823387
15668,0060O00000nErmW,2017.0,418896429
22379,0060O00000stOaj,2018.0,418896429
24406,0060X00000ea1Zk,2019.0,418896429
30517,0066700000r5QSS,2020.0,418896429
1086,0066700000qs4gE,2020.0,481998730
4829,0062000000VIOgx,2013.0,509329082
10336,0060O00000mrOfg,2015.0,509329082
23302,0060O00000vv6f8,2018.0,509329082
25541,0060X00000cTlU9,2019.0,509329082
6314,0062000000eczAh,2014.0,408088433
10907,0062000000eczBp,2015.0,408088433
17316,0062000000ecz9U,2017.0,408088433
19478,0060O00000uhZA1,2018.0,408088433
29174,0060X00000kAfDp,2020.0,449162403
6041,0062000000VIhPL,2013.0,521984112
8201,0062000000cMjdK,2014.0,521984112
13773,0062000000jnZ60,2016.0,521984112
7712,0062000000bPKDh,2014.0,481973501
9350,0062000000ftoCw,2015.0,481973501
13856,0062000000ldY1L,2016.0,481973501
15342,0060O00000nXEX5,2017.0,481973501
21704,0060O00000stOcu,2018.0,481973501
24117,0060X00000eBnDH,2019.0,481973501
31221,0060X00000mdiub,2020.0,481973501
15063,0062000000iuOhm,2016.0,450562749
15368,0060O00000nR4SP,2017.0,450562749
22073,0060O00000uhXoB,2018.0,450562749
24142,0060X00000cStjH,2019.0,450562749
30253,0060X00000mVDrd,2020.0,450562749
5127,0062000000PRFqw,2013.0,482364940
6326,0062000000PRFrQ,2014.0,482364940
30528,0060X00000jDy5T,2020.0,412516999
30208,0066700000p19BC,2020.0,477840953
4235,0062000000Uc3Ww,2013.0,449187996
8809,0062000000YvmvT,2014.0,449187996
9526,0062000000ftoCb,2015.0,449187996
13840,0062000000ldWxN,2016.0,449187996
15867,0060O00000nXEXQ,2017.0,449187996
21954,0060O00000stNxS,2018.0,449187996
24587,0060X00000eBn8K,2019.0,449187996
30950,0060X00000mdj2S,2020.0,449187996
4318,0062000000N6PHQ,2013.0,514738822
8793,0062000000N6PHp,2014.0,514738822
27676,0060O00000vtTAY,2019.0,433965555
31631,0066700000ofAug,2020.0,819671843
11851,0062000000dudTB,2015.0,451012272
3232,0066700000r6RRq,2021.0,344265806
9030,0062000000dvFec,2014.0,480936640
19804,0060O00000srxH4,2018.0,478455439
25414,0060X00000c56yo,2019.0,791798796
31717,0060X00000mdiLy,2020.0,791798796
12730,0060O00000mqz9P,2016.0,414507756
25248,0060X00000hQSZN,2019.0,348786559
32519,0066700000pJVuq,2020.0,348786559
16319,0060O00000pn4Ne,2017.0,491218566
15156,0060O00000nEnOh,2016.0,750034084
16028,0060O00000nWlRT,2017.0,750034084
22739,0060O00000stOjq,2018.0,750034084
24718,0060X00000cStQm,2019.0,750034084
30895,0060X00000mdea4,2020.0,750034084
12460,0060O00000plstu,2016.0,453103079
17550,0060O00000pkpz7,2017.0,453103079
19676,0060O00000tc0VU,2018.0,453103079
26005,0060X00000cSsUi,2019.0,453103079
30564,0060X00000mdeVo,2020.0,453103079
16709,0060O00000ms9qq,2017.0,303265128
27423,0060X00000aqprZ,2019.0,303265128
5977,0062000000VGlEZ,2013.0,791046881
7583,0062000000VGlFm,2014.0,791046881
11541,0062000000VGlGV,2015.0,791046881
13413,0060O00000mGY4F,2016.0,791046881
18520,0060O00000nXPJl,2017.0,791046881
20908,0060O00000stP5i,2018.0,791046881
27878,0060X00000cStGJ,2019.0,791046881
29719,0060X00000mdiYx,2020.0,791046881
28929,0066700000pb1wG,2020.0,801027855
4043,0062000000Sj6nt,2013.0,381540772
8218,0062000000Sj79o,2014.0,381540772
9316,0062000000f5FLW,2015.0,381540772
13678,0062000000jy3UR,2016.0,381540772
15663,0060O00000nXP2B,2017.0,381540772
21744,0060O00000stNnT,2018.0,381540772
24413,0060X00000cSsaC,2019.0,381540772
30770,0060X00000mVDPF,2020.0,381540772
8775,0062000000aq6bI,2014.0,515227312
15610,0060O00000nEiKz,2017.0,515227312
9026,0062000000apkM6,2014.0,349504324
23363,0060O00000srt8Z,2018.0,452231053
29664,0066700000qbsc9,2020.0,339237992
9028,0062000000cMqyg,2014.0,485124861
8744,0062000000dHJXa,2014.0,500183926
11228,0062000000fto9m,2015.0,500183926
14929,0062000000jz7Dg,2016.0,500183926
11386,0062000000dEgaw,2015.0,500150438
19883,0060O00000nRRJg,2018.0,500150438
26958,0060X00000e4o7J,2019.0,500150438
20976,0060O00000sBBD5,2018.0,542056494
29888,0060X00000jZ36A,2020.0,542056494
5993,0062000000W7DbG,2013.0,537825416
25527,0060X00000lJmB3,2019.0,421314386
32376,0060X00000mdiOr,2020.0,421314386
7672,0062000000aqdrU,2014.0,453606519
14543,0060O00000mHo4g,2016.0,453606519
16895,0060O00000pm3vf,2017.0,453606519
8365,0062000000Hqw6M,2014.0,424637460
23230,0060X00000c5Ruo,2018.0,673780052
18349,0060O00000nRqCx,2017.0,502946254
11312,0062000000cNgHX,2015.0,453969024
17303,0060O00000nF1Ug,2017.0,789008190
28648,0066700000qENoV,2020.0,789008190
12267,0060O00000mrYxM,2016.0,428778534
13599,0062000000ld4YN,2016.0,801641515
5163,0062000000Ua7p1,2013.0,383277837
6374,0062000000bPLyu,2014.0,383277837
31364,0066700000qG4Ba,2020.0,306017344
16239,0060O00000nWmzW,2017.0,398060012
22464,0060O00000stOgI,2018.0,398060012
24989,0060X00000hP80l,2019.0,398060012
31304,0060X00000mdcj3,2020.0,398060012
6534,0062000000bRLr8,2014.0,520421439
11362,0062000000hIBRt,2015.0,520421439
6327,0062000000apKP0,2014.0,312495633
9115,0062000000dGVxC,2014.0,483080859
10516,0062000000dGVzm,2015.0,483080859
14332,0062000000ldWyN,2016.0,483080859
16953,0060O00000nXNvL,2017.0,483080859
23371,0060O00000stPIW,2018.0,483080859
25661,0060X00000cStFe,2019.0,483080859
31964,0060X00000mVCwy,2020.0,483080859
32529,0060X00000jnPfQ,2020.0,501890669
31043,0066700000qbtvG,2020.0,802735779
24177,0060X00000jWyV5,2019.0,437689417
4311,0062000000Kh015,2013.0,428088959
27357,0060X00000kjZ16,2019.0,353363880
29736,0060X00000mdifz,2020.0,353363880
4005,0062000000YOXYC,2013.0,380870998
15050,0060O00000loUbj,2016.0,380870998
15266,0060O00000nXOt9,2017.0,380870998
21953,0060O00000stOZv,2018.0,380870998
24052,0060X00000cStfI,2019.0,380870998
30169,0060X00000mVCFp,2020.0,380870998
5842,0062000000TaXLd,2013.0,439033705
5884,0062000000MRSz9,2013.0,504124470
8662,0062000000cMVf9,2014.0,511340572
10057,0062000000dEqHh,2015.0,511340572
15224,0062000000dEqHr,2016.0,511340572
16814,0060O00000nXNtt,2017.0,511340572
23517,0060O00000uhXyD,2018.0,511340572
25768,0060X00000cStAU,2019.0,511340572
32014,0060X00000mVDbk,2020.0,511340572
18629,0060O00000rbeox,2017.0,807606116
15303,0060O00000nWxRR,2017.0,483360186
24125,0060O00000st37I,2019.0,483360186
21784,0060O00000vubVs,2018.0,391606027
24266,0060X00000cStMf,2019.0,391606027
29147,0060X00000mdink,2020.0,391606027
4811,0062000000O1k6u,2013.0,385339999
13899,0060O00000vuxXO,2016.0,811920198
18970,0060O00000rdOoE,2017.0,811920198
21508,0060O00000uhXXj,2018.0,811920198
28106,0060X00000cSs2e,2019.0,811920198
30139,0060X00000mdiXz,2020.0,811920198
10864,0062000000hO4yt,2015.0,504058397
17217,0060O00000nXOlK,2017.0,504058397
23653,0060O00000stP9k,2018.0,504058397
25913,0060X00000cSt0y,2019.0,504058397
32072,0060X00000mVEGQ,2020.0,504058397
14992,0060O00000mExTW,2016.0,448228247
4174,0062000000jz7VK,2013.0,421866468
8694,0062000000eaKEo,2014.0,421866468
9447,0062000000hOPUX,2015.0,421866468
13932,0062000000hOPVB,2016.0,421866468
15496,0060O00000nXNsv,2017.0,421866468
21790,0060O00000uhXwq,2018.0,421866468
24272,0060X00000cSt9C,2019.0,421866468
29159,0060X00000mdeyU,2020.0,421866468
11336,0062000000ecK4f,2015.0,414619866
17142,0060O00000nEwv0,2017.0,414619866
26013,0060X00000e61is,2019.0,414619866
29049,0066700000oSH3x,2020.0,521626580
33183,0066700000rKZNV,2021.0,521626580
6225,0062000000a5d8Q,2014.0,421654971
12192,0062000000iVMi3,2016.0,421654971
17131,0060O00000nR4N0,2017.0,421654971
21465,0060O00000uhXJC,2018.0,421654971
24055,0060X00000cSsfH,2019.0,421654971
32704,0060X00000mVDNn,2020.0,421654971
4626,0062000000Rjtr5,2013.0,380676767
13352,0062000000lczoN,2016.0,752469361
19197,0060O00000nXOo4,2017.0,752469361
22567,0060O00000stNut,2018.0,752469361
28269,0060X00000cRhLw,2019.0,752469361
5359,0062000000UZXAI,2013.0,480539667
7197,0062000000RkxGJ,2014.0,480539667
4035,0062000000W4QE5,2013.0,447719444
22033,0060O00000rE79V,2018.0,795280783
27993,0060X00000cStbV,2019.0,795280783
30592,0060X00000mVCru,2020.0,795280783
23138,0060O00000vutb6,2018.0,832794374
5713,0062000000UZSoh,2013.0,498252832
4475,0062000000RmRY2,2013.0,478490147
26609,0060O00000wi30b,2019.0,817501901
29140,0066700000oI1Qx,2020.0,817501901
16238,0060O00000nRrpL,2017.0,533735460
23142,0060O00000tc0T9,2018.0,533735460
24868,0060X00000cRhKY,2019.0,533735460
31111,0060X00000mVDsh,2020.0,533735460
5227,0062000000PTTxK,2013.0,501505705
6819,0062000000PTTyw,2014.0,501505705
10753,0062000000f7FDT,2015.0,501505705
12702,0062000000ldX1z,2016.0,501505705
17701,0060O00000nR4RC,2017.0,501505705
22011,0060O00000uhXnr,2018.0,501505705
24565,0060X00000cStrE,2019.0,501505705
32792,0060X00000mVCW0,2020.0,501505705
27085,0060X00000hNjlZ,2019.0,334183241
24605,0060O00000xGcUz,2019.0,394152383
20924,0060O00000whzac,2018.0,450905633
12611,0060O00000nWJNf,2016.0,518896303
17672,0060O00000nXOyd,2017.0,518896303
19937,0060O00000stOhk,2018.0,518896303
27006,0060X00000cRhQh,2019.0,518896303
4229,0062000000ShR4w,2013.0,490745700
8800,0062000000ShR5f,2014.0,490745700
9520,0062000000f7hnz,2015.0,490745700
25921,0060X00000lFYPa,2019.0,488789686
4227,0062000000VJ6H1,2013.0,389716481
28116,0060X00000eBqd7,2019.0,387912710
5962,0062000000UcNY7,2013.0,522091594
7463,0062000000UcNZy,2014.0,522091594
11484,0062000000f7FT7,2015.0,522091594
23288,0060O00000wgV2D,2018.0,449471853
25707,0060X00000cSs7K,2019.0,449471853
32442,0060X00000mdiYZ,2020.0,449471853
24573,0060X00000bfPD6,2019.0,453273278
5153,0062000000PwzYr,2013.0,752926311
6443,0062000000PwzqZ,2014.0,752926311
4355,0062000000N4X3q,2013.0,447745266
12216,0062000000hQCQa,2016.0,422894311
17155,0060O00000nXGs8,2017.0,422894311
18770,0060O00000nF8sO,2017.0,400903191
2952,0066700000qs76v,2021.0,482769254
9717,0062000000gtiiG,2015.0,611980244
6779,0062000000ao214,2014.0,339247330
10929,0062000000f79Lx,2015.0,339247330
12609,0062000000jnZ27,2016.0,339247330
17614,0060O00000nXPGN,2017.0,339247330
19846,0060O00000tc0TW,2018.0,339247330
27158,0060X00000bPWl7,2019.0,339247330
28939,0060X00000mdiMM,2020.0,339247330
14087,0062000000hOstg,2016.0,499469849
6266,0062000000bTD0r,2014.0,452301997
17256,0060O00000nWljc,2017.0,452301997
22718,0060X00000bvgb6,2018.0,511237794
10349,0062000000fhaPO,2015.0,476480678
26667,0060X00000hNqJt,2019.0,521526855
10971,0062000000f6vtI,2015.0,440158822
17662,0060O00000nXFH9,2017.0,440158822
6709,0062000000cMxMO,2014.0,499739274
10804,0062000000dyRuq,2015.0,807657762
25871,0060X00000apudq,2019.0,807657762
18377,0060O00000nR9Kw,2017.0,830795704
20593,0060O00000stOjb,2018.0,830795704
27041,0060X00000cSsBC,2019.0,830795704
29530,0060X00000mVCyg,2020.0,830795704
16589,0060O00000pnj9n,2017.0,481138964
23367,0060X00000e5eyP,2018.0,513998641
31513,0066700000qF1R7,2020.0,513998641
15768,0060X00000bfQfG,2017.0,507542777
22178,0060O00000vuxQD,2018.0,507542777
24489,0060X00000cSsNc,2019.0,507542777
31587,0060X00000mVDPu,2020.0,507542777
12282,0060O00000nWNd7,2016.0,420768046
17227,0060O00000nXOv0,2017.0,420768046
21561,0060O00000stOev,2018.0,420768046
24145,0060X00000cSsd6,2019.0,420768046
32722,0060X00000mVDas,2020.0,420768046
10984,0062000000bQvsK,2015.0,794619791
25997,0060X00000e3U1h,2019.0,794619791
5483,0062000000le0gB,2013.0,552137010
6970,0062000000le0g6,2014.0,552137010
9845,0062000000hQCnl,2015.0,552137010
14228,0060O00000nWUXh,2016.0,552137010
16097,0060O00000nXPBN,2017.0,552137010
20307,0060O00000stPLg,2018.0,552137010
26823,0060X00000cSt5Z,2019.0,552137010
29244,0066700000perIi,2020.0,552137010
4162,0062000000Sgdyj,2013.0,431247527
16826,0062000000iUjM2,2017.0,343113320
19302,0066700000oc87Y,2017.0,533490348
19335,0066700000oc86k,2018.0,533490348
28518,0066700000oc864,2019.0,533490348
28727,0066700000oSIMU,2020.0,533490348
11174,0062000000dvnOF,2015.0,379131568
14913,0060O00000nR2E1,2016.0,379131568
16980,0060O00000plpa7,2017.0,379131568
23366,0060O00000uhXI9,2018.0,379131568
25857,0060X00000cSsAA,2019.0,379131568
32511,0060X00000mVDtm,2020.0,379131568
4464,0062000000R7XQ6,2013.0,434086864
7998,0062000000R7XQQ,2014.0,434086864
9966,0062000000fto8w,2015.0,434086864
14647,0062000000gujnO,2016.0,434086864
16159,0062000000gujqv,2017.0,434086864
23839,0060O00000tc0Sm,2018.0,434086864
24978,0060X00000cSs1W,2019.0,434086864
32357,0060X00000mdiV7,2020.0,434086864
6516,0062000000SgK3U,2014.0,339949125
14694,0062000000aqI41,2016.0,350371431
15648,0060O00000nXNot,2017.0,350371431
22052,0060O00000uhXUa,2018.0,350371431
24381,0060X00000cStsW,2019.0,350371431
31479,0060X00000mVDoN,2020.0,350371431
15562,0060O00000rDn0A,2017.0,451829766
29207,0066700000pamwK,2020.0,451829766
4932,0062000000XgXnN,2013.0,451952295
11608,0062000000hvlOs,2015.0,501371033
13121,0062000000hvlPv,2016.0,501371033
18272,0060O00000nXNtL,2017.0,501371033
20987,0060X00000jCxmW,2018.0,501371033
28262,0060X00000jYVEW,2019.0,501371033
30285,0060X00000mVEJE,2020.0,501371033
7731,0062000000ZQa2z,2014.0,378174304
16913,0060O00000nX8mf,2017.0,379746001
16653,0060O00000pktxM,2017.0,694500893
4293,0062000000TYkPt,2013.0,331876540
8380,0062000000TYwkj,2014.0,331876540
9499,0062000000TYwpH,2015.0,331876540
22094,0060O00000teEfO,2018.0,494779853
14935,0062000000hISbp,2016.0,453903114
23435,0060O00000teU1u,2018.0,453903114
8706,0062000000bQ6Iu,2014.0,502306731
28639,0066700000p1a7E,2020.0,384548970
30439,0066700000pZlck,2020.0,404713687
25408,0060X00000abYkE,2019.0,410525950
8166,0062000000a3k54,2014.0,352077770
14963,0060O00000lp2yd,2016.0,481595627
25230,0060X00000cRmKM,2019.0,481595627
32510,0060X00000mAMq5,2020.0,481595627
4066,0062000000Si5oD,2013.0,452219439
22382,0060O00000nEoHx,2018.0,411768831
27270,0060X00000jY2NK,2019.0,503589350
33261,0066700000pZupu,2021.0,503589350
30954,0066700000oRwFD,2020.0,415274935
22463,0060O00000vsLSz,2018.0,494215783
30601,0060X00000l6Pw3,2020.0,494215783
15174,0060O00000re3RB,2016.0,815096458
16334,0060O00000nWcOP,2017.0,815096458
23181,0060O00000sBCnX,2018.0,815096458
24922,0060X00000cSsEg,2019.0,815096458
31171,0060X00000mdee7,2020.0,815096458
28566,0060X00000eBiIu,2020.0,401107529
10236,0062000000bPPHZ,2015.0,497932491
14954,0062000000ldX0X,2016.0,497932491
16435,0060O00000nXES1,2017.0,497932491
10937,0062000000hvz51,2015.0,450510250
17346,0060O00000nQuRT,2017.0,450510250
13612,0060O00000nQuLt,2016.0,805178449
15561,0060O00000nEmjv,2017.0,805178449
21630,0060O00000tdxWR,2018.0,805178449
24275,0060X00000cSsPt,2019.0,805178449
30650,0060X00000n6UUg,2020.0,805178449
5886,0062000000RmIbh,2013.0,390930840
6875,0062000000RmIjV,2014.0,390930840
11025,0062000000ftoD7,2015.0,390930840
12687,0062000000ga7qv,2016.0,390930840
20617,0060O00000sBJsv,2018.0,524081791
27768,0060X00000iv82e,2019.0,431683275
5463,0062000000arAU6,2013.0,492910922
6956,0062000000aqlku,2014.0,492910922
21531,0060X00000hONx6,2018.0,390123842
17250,0060O00000plHSi,2017.0,441190204
5002,0062000000VH805,2013.0,440554137
19072,0060O00000plbVP,2017.0,804310795
10243,0062000000duZNL,2015.0,390778157
5872,0062000000TZxro,2013.0,498000694
6630,0062000000apKiU,2014.0,498000694
19949,0060O00000sBJT3,2018.0,498000694
12296,0062000000jzMsE,2016.0,801185679
17693,0060O00000nXETJ,2017.0,801185679
19831,0060O00000pogNT,2018.0,801185679
7076,0062000000guNOL,2014.0,440608891
